415456000000000000000000000000C09E47AA	ATV Racing (Europe) (Unl)
415456000000000000000000000000C09BB8BA	ATV Racing & Karate Joe (Europe) (Unl) (Alt)
415456000000000000000000000000C09BB8BA	ATV Racing & Karate Joe (Europe) (Unl)
41555354494E205057525342415058C0FB273C	Austin Powers - Oh, Behave! (Europe) (En,Fr,De,Es,It)
41555354494E205057525342415045C00EAD2B	Austin Powers - Oh, Behave! (USA)
4452204556494C0000000042454158C060295F	Austin Powers - Welcome to My Underground Lair! (Europe) (En,Fr,De,Es,It)
4452204556494C0000000042454145C073E571	Austin Powers - Welcome to My Underground Lair! (USA)
412D504F5745525333000042413350C0E0D6CD	Austin Powers Episode III (Europe) (En,Fr,De,Es,It) (Proto)
412D504F5745525334000042413450C0DE2A87	Austin Powers Episode IV (Europe) (En,Fr,De,Es,It) (Proto)
42555A5A204C494748540042555A46C05553A0	Aventures de Buzz l'Eclair, Les (France)
4F503031494E415A554D41424F414AC00B5C98	Azarashi Sentai Inazuma - Dokidoki Daisakusen! (Japan)
415A555245445245414D5341415950802AABBA	Azure Dreams (Europe) (En,Fr,De) (SGB Enhanced) (GB Compatible)
415A555245445245414D5341415A4580351FE6	Azure Dreams (USA) (SGB Enhanced) (GB Compatible)
42414B5547414944454E000000000080B7F136	B-Daman Bakugaiden - Victory e no Michi (Japan) (SGB Enhanced) (GB Compatible)
462E4D4547412054554E454149524AC03439F8	B-Daman Bakugaiden V - Final Mega Tune (Japan)
4241424500000000000000415641508055ABE9	Babe and Friends (Europe) (En,Fr,De,Es,It) (GB Compatible)
4241424500000000000000415641458060399C	Babe and Friends (USA) (GB Compatible)
424142592046454C49580042464850C0704AE3	Baby Felix - Halloween (Europe) (En,Fr,De,Es,It,Nl)
574F4C464742535445494E20202020808520E9	Back to Earth 3D (Europe) (Demo)
4241434B47414D4D4F4E0041414B5080BFE727	Backgammon (Europe) (En,Fr,De,Es) (GB Compatible)
4241434B47414D4D4F4E0041414B4A80A1DD57	Backgammon (Japan) (GB Compatible)
584F20522D424154544C454242524AC033E29C	Bad Badtz-Maru Robo Battle (Japan)
4352415A5920524943484D414E2032809FE11C	Baiwan Dafuweng - Jin Ban (Taiwan) (Unl)
53555045524244414D414E4134524A80540C51	Bakukyuu Renpatsu!! Super B-Daman - Gekitan! Rising Valkyrie!! (Japan) (SGB Enhanced) (GB Compatible)
44454B4F544F52414742534244424AC0FFA10C	Bakusou Dekotora Densetsu GB Special - Otoko Dokyou no Tenka Touitsu (Japan)
4D4554414C57414C4B45524155454A804B3DE8	Bakusou Senki Metal Walker GB - Koutetsu no Yuujou (Japan) (GB Compatible)
4D4554414C57414C4B45524155454A804A9EB2	Bakusou Senki Metal Walker GB - Koutetsu no Yuujou (Japan) (Rev 1) (Proto) (GB Compatible)
424559424C4144453300004242334AC0FBFB7F	Bakuten Shoot Beyblade (Japan)
42414C4C49535449430000414C494580FD5E65	Ballistic (USA) (GB Compatible)
42414C4C4F4F4E2047420042424B4A80E7BAC0	Balloon Fight GB (Japan) (SGB Enhanced, GB Compatible) (NP)
424152424945204156454E414459538088A797	Barbie - Aventura Submarina (Spain) (GB Compatible)
424152424945204156564541445949808A2D21	Barbie - Avventure nell'Oceano (Italy) (GB Compatible)
42415242494520434841534144594680A0905B	Barbie - Chasse au Tresor Sous-Marine (France) (GB Compatible)
424152424945204449455041445948809B3581	Barbie - Diepzee Avontuur (Netherlands) (GB Compatible)
4653484E20504B20474D5342465045809A5833	Barbie - Fashion Pack Games (USA, Europe) (GB Compatible)
42415242494547454E4945424D4345C044534E	Barbie - Magic Genie Adventure (USA)
424152424945204D4545524144594480987615	Barbie - Meeres Abenteuer (Germany) (GB Compatible)
424152424945204F43454141445950809D61DE	Barbie - Ocean Discovery (United Kingdom) (GB Compatible)
424152424945204F4345414E000000807D80E8	Barbie - Ocean Discovery (USA) (GB Compatible)
424152424945504554524542504550C00E01FD	Barbie - Pet Rescue (Europe) (En,Fr,De,Es,It)
424152424945504554524542504545C0274619	Barbie - Pet Rescue (USA)
424152434120544F54414C414F3358C0540EF1	Barca Total 2000 (Europe) (En,Fr,De,Es,It,Nl,Ca)
424152444947554E00000000000000804E9CD2	Barcode Taisen Bardigun (Japan) (Rev 1) (SGB Enhanced) (GB Compatible)
424152444947554E00000000000000804F6824	Barcode Taisen Bardigun (Japan) (SGB Enhanced) (GB Compatible)
42415353204D415354455241514D45806DD7CD	Bass Masters Classic (USA, Europe) (GB Compatible)
4241544D414E204348414F42424250C06C343D	Batman - Chaos in Gotham (Europe) (En,Fr,De,Es,It,Nl)
4241544D414E204348414F42424245C0773368	Batman - Chaos in Gotham (USA)
4241544D414E20524F544A42544B4AC02F9136	Batman Beyond - Return of the Joker (Japan) (NP)
4241544D414E20524F544A42544B45C0386F28	Batman Beyond - Return of the Joker (USA)
4241544D414E20524F544A42544B50C02DD4DA	Batman of the Future - Return of the Joker (Europe) (En,Fr,De)
42415420464953484552534242414AC042E4AE	Battle Fishers (Japan)
424154544C452053484950000000008089D379	Battleship (USA, Europe) (GB Compatible)
424154544C4554414E580041564E50C02CA1E2	BattleTanx (Europe) (En,Fr,De)
424154544C4554414E582041564E45C017E642	BattleTanx (USA)
4245414348274E42414C4C42564250C061228C	Beach'n Ball (Europe) (En,Fr,De,Es,It) (Beta) (2000-11-21)
4245414348274E42414C4C42564250C061210B	Beach'n Ball (Europe) (En,Fr,De,Es,It)
060143FFE6E920FFE0FF49FFC34ECC027F0F00	Beast Fighter (Taiwan) (En) (Sachen) (Unl)
42454154204D414E4941334233474AC085DF57	Beatmania GB - Gotcha Mix 2 (Japan)
42454154204D414E49412047420000805375E4	Beatmania GB (Japan) (SGB Enhanced) (GB Compatible)
42454154204D414E4941324132474A80C6F0C5	Beatmania GB 2 - Gotcha Mix (Japan) (SGB Enhanced) (GB Compatible)
4245415554594245415354415655508038A863	Beauty and the Beast - A Board Game Adventure (Europe) (En,Fr,De,Es,It) (SGB Enhanced) (GB Compatible)
424541555459424541535441565545804328F4	Beauty and the Beast - A Board Game Adventure (USA, Australia) (SGB Enhanced) (GB Compatible)
42454E4A414D494E20310042423544C0C049A9	Benjamin Bluemchen - Ein verrueckter Tag im Zoo (Germany)
424559424C4144453200004242564AC0D9F4B5	Beyblade - Fighting Tournament (Japan)
42494249424C4F5842453142494244C03F3C10	Bibi Blocksberg - Im Bann der Hexenkugel (Germany)
42494249554E4454494E4142464544C0192C18	Bibi und Tina - Fohlen Felix in Gefahr (Germany)
42494B4B5552494D414E004243324A80A404D6	Bikkuriman 2000 - Charging Card GB (Japan) (SGB Enhanced) (GB Compatible)
42494C4C4941524420434C4242434AC0492BEF	Billiard Club (Japan) (Proto)
42494C4C5920424F42202041485A45C085D638	Billy Bob's Huntin' 'n' Fishin' (USA, Europe)
